,NO.,Chiral_molecules_smile,RT,Column,Tem/℃,T1/min,kα/℃·min-1,Tα/min,T2/min,kβ/℃·min-1,Tβ/min,T3/min,kγ/℃·min-1,Tγ/min,T4/min,kδ/℃·min-1,Tδ/min,T5/min
287,288,CC(=O)[C@H](C)[C@H]1CC(=O)N(C)C1=O,113.813,Cyclosil_B,80.0,10.0,1.5,22.0,30.0,0.5,54.0,44.0,5,8.0,10.0,0,0,0
288,289,CC(=O)[C@@H](C)[C@H]1CC(=O)N(C)C1=O,118.91,Cyclosil_B,80.0,10.0,1.5,22.0,30.0,0.5,54.0,44.0,5,8.0,10.0,0,0,0
289,290,CN1C(=O)C[C@@H]([C@@H]2CCCC2=O)C1=O,87.612,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
290,291,CN1C(=O)C[C@@H]([C@H]2CCCC2=O)C1=O,100.77,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
291,292,CN1C(=O)C[C@H]([C@H]2CCCC2=O)C1=O,91.002,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
292,293,CN1C(=O)C[C@H]([C@@H]2CCCC2=O)C1=O,101.55,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
293,294,CN1C(=O)C[C@@H]([C@@H]2CCCCC2=O)C1=O,107.506,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
294,295,CN1C(=O)C[C@@H]([C@H]2CCCCC2=O)C1=O,118.348,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
295,296,CN1C(=O)C[C@H]([C@H]2CCCCC2=O)C1=O,110.735,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
296,297,CN1C(=O)C[C@H]([C@@H]2CCCCC2=O)C1=O,123.161,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
297,298,CN1C(=O)C[C@@H]([C@@H]2COCCC2=O)C1=O,112.787,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
298,299,CN1C(=O)C[C@@H]([C@H]2COCCC2=O)C1=O,121.873,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
299,300,CN1C(=O)C[C@H]([C@H]2COCCC2=O)C1=O,118.328,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
300,301,CN1C(=O)C[C@H]([C@@H]2COCCC2=O)C1=O,126.906,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
301,302,CN1C(=O)C[C@@H]([C@@H]2CSCCC2=O)C1=O,161.49,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,52.5,0,0,0
302,303,CN1C(=O)C[C@@H]([C@H]2CSCCC2=O)C1=O,168.727,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,52.5,0,0,0
303,304,CN1C(=O)C[C@H]([C@H]2CSCCC2=O)C1=O,166.664,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,52.5,0,0,0
304,305,CN1C(=O)C[C@H]([C@@H]2CSCCC2=O)C1=O,175.887,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,52.5,0,0,0
305,306,CCN1C(=O)C[C@@H](CC(C)=O)C1=O,91.918,Cyclosil_B,80.0,10.0,1.5,22.0,30.0,1.0,27.0,21.0,5,8.0,7.0,0,0,0
306,307,CCN1C(=O)C[C@H](CC(C)=O)C1=O,93.945,Cyclosil_B,80.0,10.0,1.5,22.0,30.0,1.0,27.0,21.0,5,8.0,7.0,0,0,0
307,308,CCN1C(=O)C[C@@H]([C@@H]2CCCCC2=O)C1=O,110.602,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
308,309,CCN1C(=O)C[C@@H]([C@H]2CCCCC2=O)C1=O,122.337,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
309,310,CCN1C(=O)C[C@H]([C@H]2CCCCC2=O)C1=O,113.313,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
310,311,CCN1C(=O)C[C@H]([C@@H]2CCCCC2=O)C1=O,127.773,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,17.5,0,0,0
311,312,CCN1C(=O)C[C@@H]([C@@H]2CSCCC2=O)C1=O,163.851,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,52.5,0,0,0
312,313,CCN1C(=O)C[C@@H]([C@H]2CSCCC2=O)C1=O,172.515,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,52.5,0,0,0
313,314,CCN1C(=O)C[C@H]([C@H]2CSCCC2=O)C1=O,168.692,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,52.5,0,0,0
314,315,CCN1C(=O)C[C@H]([C@@H]2CSCCC2=O)C1=O,179.557,Cyclosil_B,100.0,10.0,1.0,50.0,20.0,1.0,15.0,35.0,6,2.5,52.5,0,0,0
315,316,CC(C[C@H](C1=CC=CC=C1)C[N+]([O-])=O)=O,118.906,Cyclosil_B,100.0,10.0,1.0,40.0,60.0,1.0,20.0,4.0,5,3.0,6.0,0,0,0
316,317,CC(C[C@@H](C1=CC=CC=C1)C[N+]([O-])=O)=O,119.813,Cyclosil_B,100.0,10.0,1.0,40.0,60.0,1.0,20.0,4.0,5,3.0,6.0,0,0,0
317,318,O=C(C1)CCC[C@H]1C[N+]([O-])=O,93.852,Cyclosil_B,70.0,10.0,1.0,70.0,20.0,8.0,6.0,14.0,0,0.0,0.0,0,0,0
318,319,O=C(C1)CCC[C@@H]1C[N+]([O-])=O,93.212,Cyclosil_B,70.0,10.0,1.0,70.0,20.0,8.0,6.0,14.0,0,0.0,0.0,0,0,0
319,320,CCCCC[C@H](C=C)O,12.74,Cyclosil_B,40.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
320,321,CCCCC[C@@H](C=C)O,12.45,Cyclosil_B,40.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
321,322,C1OC12[C@H](C=C)CC[C@H]2C=C,28.0,Cyclosil_B,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
322,323,C1OC12[C@@H](C=C)CC[C@@H]2C=C,26.0,Cyclosil_B,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
323,324,C1OC12[C@H](C=C)CC[C@H]2C=C,29.0,Cyclosil_B,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
324,325,OCC1(O)[C@@H](C=C)CC[C@@H]1C=C,31.0,Cyclosil_B,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
325,326,CC1=CC[C@@H](CC1)C(=C)C,21.3,Cyclosil_B,40.0,3.0,4.0,20.0,0.0,10.0,11.0,10.0,0,0.0,0.0,0,0,0
326,327,CC1=CC[C@H](CC1)C(=C)C,21.75,Cyclosil_B,40.0,3.0,4.0,20.0,0.0,10.0,11.0,10.0,0,0.0,0.0,0,0,0
327,328,CCCCC[C@H](C=C)O,25.8,Cyclosil_B,40.0,3.0,4.0,20.0,0.0,10.0,11.0,10.0,0,0.0,0.0,0,0,0
328,329,CCCCC[C@@H](C=C)O,26.1,Cyclosil_B,40.0,3.0,4.0,20.0,0.0,10.0,11.0,10.0,0,0.0,0.0,0,0,0
329,330,CC(=CCC[C@](C)(C=C)O)C,29.4,Cyclosil_B,40.0,3.0,4.0,20.0,0.0,10.0,11.0,10.0,0,0.0,0.0,0,0,0
330,331,CC(=CCC[C@@](C)(C=C)O)C,29.6,Cyclosil_B,40.0,3.0,4.0,20.0,0.0,10.0,11.0,10.0,0,0.0,0.0,0,0,0
331,332,CC1=CC[C@H](CC1)C(C)(C)O,33.6,Cyclosil_B,40.0,3.0,4.0,20.0,0.0,10.0,11.0,10.0,0,0.0,0.0,0,0,0
332,333,CC1=CC[C@@H](CC1)C(C)(C)O,33.8,Cyclosil_B,40.0,3.0,4.0,20.0,0.0,10.0,11.0,10.0,0,0.0,0.0,0,0,0
333,334,CC1=CC[C@H](CC1=O)C(=C)C,33.9,Cyclosil_B,40.0,3.0,4.0,20.0,0.0,10.0,11.0,10.0,0,0.0,0.0,0,0,0
334,335,CC1=CC[C@@H](CC1=O)C(=C)C,34.0,Cyclosil_B,40.0,3.0,4.0,20.0,0.0,10.0,11.0,10.0,0,0.0,0.0,0,0,0
335,336,CC1=CCCC([C@@H]1/C=C/C(=O)C)(C)C,37.2,Cyclosil_B,40.0,3.0,4.0,20.0,0.0,10.0,11.0,10.0,0,0.0,0.0,0,0,0
336,337,CC1=CCCC([C@H]1/C=C/C(=O)C)(C)C,38.25,Cyclosil_B,40.0,3.0,4.0,20.0,0.0,10.0,11.0,10.0,0,0.0,0.0,0,0,0
337,338,CC(=CCC/C(=C\CC[C@](C)(C=C)O)/C)C,41.0,Cyclosil_B,40.0,3.0,4.0,20.0,0.0,10.0,11.0,10.0,0,0.0,0.0,0,0,0
338,339,CC(=CCC/C(=C\CC[C@@](C)(C=C)O)/C)C,41.4,Cyclosil_B,40.0,3.0,4.0,20.0,0.0,10.0,11.0,10.0,0,0.0,0.0,0,0,0
339,340,O=C1OC[C@@H]2CCCC[C@H]12,6.17,Cyclosil_B,120.0,0.0,10.0,10.0,0.0,20.0,1.5,1.0,0,0.0,0.0,0,0,0
340,341,O=C1OC[C@H]2CCCC[C@H]12,6.23,Cyclosil_B,120.0,0.0,10.0,10.0,0.0,20.0,1.5,1.0,0,0.0,0.0,0,0,0
341,342,O=C1OC[C@@H]2CC=CC[C@H]12,6.62,Cyclosil_B,120.0,0.0,10.0,10.0,0.0,20.0,1.5,1.0,0,0.0,0.0,0,0,0
342,343,O=C1OC[C@H]2CC=CC[C@H]12,6.7,Cyclosil_B,120.0,0.0,10.0,10.0,0.0,20.0,1.5,1.0,0,0.0,0.0,0,0,0
343,344,CC(=C[C@@H](CC(=C)C=C)O)C,16.4,Cyclosil_B,100.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
344,345,CC(=C[C@H](CC(=C)C=C)O)C,17.1,Cyclosil_B,100.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
345,346,CO[P@@](=O)(NC(C)=O)SC,26.9,Cyclosil_B,120.0,5.0,30.0,1.0,3.0,10.0,2.0,7.0,30,1.3,5.0,0,0,0
346,347,CO[P@](=O)(NC(C)=O)SC,27.39,Cyclosil_B,120.0,5.0,30.0,1.0,3.0,10.0,2.0,7.0,30,1.3,5.0,0,0,0
347,348,CO[P@](=O)(N)SC,21.6,Cyclosil_B,120.0,5.0,30.0,1.0,3.0,10.0,2.0,7.0,30,1.3,5.0,0,0,0
348,349,CO[P@@](=O)(N)SC,22.0,Cyclosil_B,120.0,5.0,30.0,1.0,3.0,10.0,2.0,7.0,30,1.3,5.0,0,0,0
349,350,CC[C@H](C)C(=O)O,47.0,Cyclosil_B,27.0,0.0,0.5,26.0,0.0,6.0,5.3,20.0,0,0.0,0.0,0,0,0
350,351,CC[C@@H](C)C(=O)O,48.0,Cyclosil_B,27.0,0.0,0.5,26.0,0.0,6.0,5.3,20.0,0,0.0,0.0,0,0,0
351,352,CCOC(=O)[C@@H](C)CC,12.0,Cyclosil_B,27.0,0.0,0.5,26.0,0.0,6.0,5.3,20.0,0,0.0,0.0,0,0,0
352,353,CCOC(=O)[C@H](C)CC,13.0,Cyclosil_B,27.0,0.0,0.5,26.0,0.0,6.0,5.3,20.0,0,0.0,0.0,0,0,0
353,354,CC[C@H](C)COC(=O)C,17.0,Cyclosil_B,27.0,0.0,0.5,26.0,0.0,6.0,5.3,20.0,0,0.0,0.0,0,0,0
354,355,CC[C@@H](C)COC(=O)C,18.0,Cyclosil_B,27.0,0.0,0.5,26.0,0.0,6.0,5.3,20.0,0,0.0,0.0,0,0,0
355,356,CC[C@@H](C)CO,21.8,Cyclosil_B,27.0,0.0,0.5,26.0,0.0,6.0,5.3,20.0,0,0.0,0.0,0,0,0
356,357,CC[C@H](C)CO,22.0,Cyclosil_B,27.0,0.0,0.5,26.0,0.0,6.0,5.3,20.0,0,0.0,0.0,0,0,0
357,358,ClC[C@@H](Br)CBr,9.683,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
358,359,ClC[C@H](Br)CBr,9.683,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
359,360,CCOP(=S)(OCC)O[C@@H](Cl)C(Cl)(Cl)Cl,19.123,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
360,361,CCOP(=S)(OCC)O[C@H](Cl)C(Cl)(Cl)Cl,19.197,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
361,362,COP(=O)(OC)OC1=C(Cl)[C@H]2C=CC[C@H]12,19.826,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
362,363,COP(=O)(OC)OC1=C(Cl)[C@@H]2C=CC[C@H]12,19.826,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
363,364,COP(=O)(OC)OC1=C(Cl)[C@H]2C=CC[C@@H]12,19.826,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
364,365,COP(=O)(OC)OC1=C(Cl)[C@@H]2C=CC[C@@H]12,19.826,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
365,366,CCO[P@](=S)(CC)Sc1ccccc1,28.914,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
366,367,CCO[P@@](=S)(CC)Sc1ccccc1,28.914,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
367,368,CO[P@]1(=S)OCc2ccccc2O1,29.023,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
368,369,CO[P@@]1(=S)OCc2ccccc2O1,29.196,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
369,370,C=C[C@@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,39.28,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
370,371,C=C[C@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,39.28,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
371,372,CCOC(=O)C[C@@H](SP(=S)(OC)OC)C(=O)OCC,44.337,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
372,373,CCOC(=O)C[C@H](SP(=S)(OC)OC)C(=O)OCC,44.337,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
373,374,CCO[C@H]1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,48.284,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
374,375,CCO[C@@H]1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,48.284,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
375,376,CCOC(=O)[C@@H](SP(=S)(OC)OC)c1ccccc1,51.317,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
376,377,CCOC(=O)[C@H](SP(=S)(OC)OC)c1ccccc1,51.317,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
377,378,CCOC(=O)[C@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,53.801,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
378,379,CCOC(=O)[C@@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,53.801,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
379,380,CCCS[P@](=S)(OCC)Oc1ccc(Cl)cc1Cl,55.432,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
380,381,CCCS[P@@](=S)(OCC)Oc1ccc(Cl)cc1Cl,55.432,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
381,382,FC(F)C(F)(F)OC[C@@H](Cn1cncn1)c1ccc(Cl)cc1Cl,56.062,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
382,383,FC(F)C(F)(F)OC[C@H](Cn1cncn1)c1ccc(Cl)cc1Cl,56.5,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
383,384,C[C@@]12C[C@]1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,56.671,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
384,385,C[C@@]12C[C@@]1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,56.671,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
385,386,C[C@]12C[C@]1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,56.671,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
386,387,C[C@]12C[C@@]1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,56.671,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
387,388,CCN(CC)C(=O)[C@H](C)Oc1cccc2ccccc12,57.494,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
388,389,CCN(CC)C(=O)[C@@H](C)Oc1cccc2ccccc12,57.494,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
389,390,CCO[P@@](=S)(N[C@@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],58.75,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
390,391,CCO[P@@](=S)(N[C@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],58.75,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
391,392,CCO[P@](=S)(N[C@@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],58.75,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
392,393,CCO[P@](=S)(N[C@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],58.75,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
393,394,CCCS[P@](=O)(OCC)Oc1ccc(Br)cc1Cl,58.86,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
394,395,CCCS[P@@](=O)(OCC)Oc1ccc(Br)cc1Cl,58.86,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
395,396,O=C1[C@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,59.819,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
396,397,O=C1[C@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,59.819,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
397,398,O=C1[C@@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,60.141,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
398,399,O=C1[C@@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,60.141,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
399,400,CCCC[C@](O)(Cn1cncn1)c1ccc(Cl)cc1Cl,61.402,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
400,401,CCCC[C@@](O)(Cn1cncn1)c1ccc(Cl)cc1Cl,61.402,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
401,402,CC(C)(C)[C@@H](O)[C@H](Cc1ccc(Cl)cc1Cl)n1cncn1,64.712,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
402,403,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1Cl)n1cncn1,64.712,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
403,404,CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1Cl)n1cncn1,64.712,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
404,405,CC(C)(C)[C@H](O)[C@@H](Cc1ccc(Cl)cc1Cl)n1cncn1,64.712,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
405,406,COC(=O)[C@@H](C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,69.889,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
406,407,COC(=O)[C@H](C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,69.889,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
407,408,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,73.258,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
408,409,CC(C)C[C@H](C)c1sccc1NC(=O)c1cn(C)nc1C(F)(F)F,73.746,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
409,410,CC(C)C[C@@H](C)c1sccc1NC(=O)c1cn(C)nc1C(F)(F)F,73.746,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
410,411,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,74.292,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
411,412,CC(=C[C@@H]1[C@H](C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C,74.624,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
412,413,CC(=C[C@H]1[C@H](C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C,74.624,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
413,414,CC(=C[C@@H]1[C@@H](C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C,74.624,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
414,415,CC(=C[C@H]1[C@@H](C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C,74.624,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
415,416,CCOP(=S)(OCC)Oc1ccc([S@@](C)=O)cc1,76.026,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
416,417,CCOP(=S)(OCC)Oc1ccc([S@](C)=O)cc1,76.366,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
417,418,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,77.125,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
418,419,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,77.518,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
419,420,C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,78.125,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
420,421,C#CCOC(=O)[C@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,78.125,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
421,422,CCO[P@@](=S)(Oc1ccc(C#N)cc1)c1ccccc1,78.531,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
422,423,CCO[P@](=S)(Oc1ccc(C#N)cc1)c1ccccc1,78.531,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
423,424,CCCCC[C@H](C)OC(=O)COc1ccc(Cl)c2cccnc12,82.502,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
424,425,CCCCC[C@@H](C)OC(=O)COc1ccc(Cl)c2cccnc12,82.502,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
425,426,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,82.975,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
